id_processo,data_criacao,dias_para_deferimento,status_analise,estado,concessionaria,valor_estimado,num_movimentacoes,num_anexos,passou_analise,tipo_irregularidade
18067,2024-08-16 09:17:27,30,Desconhecido,552128325,SABESP OSASCO,0.0,12,0,0,CONSUMO
18066,2024-08-16 09:07:01,30,Desconhecido,53797830,COMPESA,1000.0,8,0,0,CONSUMO
16890,2024-08-16 08:53:47,30,Desconhecido,4778791,COPASA,0.0,15,0,1,CONSUMO
18064,2024-08-16 08:45:02,30,Desconhecido,455810532,SABESP CAÇAPAVA,0.0,13,0,0,CONSUMO
18063,2024-08-16 08:23:01,30,Desconhecido,423325833,SABESP SAO PAULO,0.0,14,0,0,CONSUMO
18062,2024-08-14 15:07:35,30,Desconhecido,4018278429,ÁGUAS DO RIO,1000.0,13,0,0,CONSUMO
18061,2024-08-14 14:48:32,30,Desconhecido,4006988973,ÁGUAS DO RIO,1000.0,5,0,0,CONSUMO
18060,2024-08-14 10:27:31,30,Desconhecido,4003304283,ÁGUAS DO RIO,10000.0,13,0,0,CONSUMO
18059,2024-08-14 10:11:22,30,Desconhecido,4003304232,ÁGUAS DO RIO,0.0,12,0,0,CONSUMO
18058,2024-08-14 09:46:02,30,Desconhecido,4001949163,ÁGUAS DO RIO,0.0,12,0,0,CONSUMO
18057,2024-08-14 09:13:39,30,Desconhecido,3996212,SANEAGO,0.0,11,0,0,CONSUMO
18056,2024-08-09 16:41:12,30,Desconhecido,3828174,SANEAGO,0.0,10,0,0,CONSUMO
18055,2024-08-09 16:33:12,30,Desconhecido,361045662,SABESP PRESIDENTE PRUDENTE,0.0,14,0,0,CONSUMO
18054,2024-08-09 16:29:38,30,Desconhecido,338273891,SABESP SAO PAULO,0.0,15,0,0,CONSUMO
18053,2024-08-09 08:18:25,30,Desconhecido,326224,CAEMA,1000.0,12,0,0,CONSUMO
18052,2024-08-08 16:10:52,30,Desconhecido,296859907,SABESP BRAGANÇA PAULISTA,0.0,16,0,0,CONSUMO
18003,2024-08-08 15:20:34,30,Desconhecido,2436434,COPASA,0.0,11,0,0,CONSUMO
18050,2024-08-08 10:01:58,30,Desconhecido,24247669,CORSAN,40000.0,10,0,0,CONSUMO
18049,2024-08-08 09:48:21,30,Desconhecido,23812028,SANEAGO,5000.0,10,0,0,CONSUMO
18048,2024-08-08 09:32:44,30,Desconhecido,158637,BRK LIMEIRA,0.0,14,0,0,CONSUMO
18047,2024-08-08 08:38:11,30,Desconhecido,2064227,CAESB,1000.0,12,0,0,CONSUMO
18294,2024-08-08 00:00:00,30,Desconhecido,2928,SAAE ITABIRA,1000.0,11,0,0,CONSUMO
18046,2024-08-06 10:13:48,30,Desconhecido,201930331,SABESP SAO PAULO,0.0,14,0,0,CONSUMO
18045,2024-08-06 09:40:33,30,Desconhecido,195766849,SABESP SAO PAULO,0.0,13,0,0,CONSUMO
18044,2024-08-06 09:17:22,30,Desconhecido,18301223,CASAN,1000.0,10,0,0,CONSUMO
18043,2024-08-06 09:01:20,30,Desconhecido,182170101,SABESP SAO PAULO,0.0,11,0,0,CONSUMO
16940,2024-08-01 16:24:07,30,Desconhecido,16476069,COPASA,0.0,12,0,0,CONSUMO
18041,2024-08-01 16:04:27,30,Desconhecido,14438378,SANEPAR,1000.0,9,0,0,CONSUMO
18040,2024-08-01 15:36:53,30,Desconhecido,140561196,SABESP SAO PAULO,40000.0,8,0,0,CONSUMO
18039,2024-07-31 08:08:09,30,Desconhecido,110535103,COPASA,0.0,10,0,0,CONSUMO
18038,2024-07-30 16:08:38,30,Desconhecido,10769064,SANEAGO,1000.0,9,0,0,CONSUMO
18037,2024-07-30 15:51:25,30,Desconhecido,105493066,COMPESA,1000.0,8,0,0,CONSUMO
18036,2024-07-30 13:39:21,30,Desconhecido,101270,DAE SANTA BARBARA DO OESTE,1500.0,9,0,0,CONSUMO
18035,2024-07-30 10:51:49,30,Desconhecido,1003392668,ÁGUAS DO RIO,0.0,9,0,0,CONSUMO
18034,2024-07-26 15:06:52,472,Desconhecido,1018745154,ÁGUAS DO RIO,249307.0,48,3,0,CONSUMO
18033,2024-07-25 13:39:03,30,Desconhecido,varias,ÁGUAS DO PARAÍBA,0.0,5,0,0,DÚVIDA
18032,2024-07-19 15:33:45,30,Desconhecido,41403975,CPFL PAULISTA,5000.0,9,0,0,COMPENSAÇÃO
18031,2024-07-19 15:14:45,30,Desconhecido,41204530,CPFL PAULISTA,4000.0,19,0,0,COMPENSAÇÃO
18030,2024-07-19 10:57:49,30,Desconhecido,56618760,COPEL,3000.0,16,0,0,COMPENSAÇÃO
18029,2024-07-19 09:57:32,30,Desconhecido,20775504,COPEL,8000.0,15,0,0,COMPENSAÇÃO
18028,2024-07-19 09:03:18,30,Desconhecido,17065500,COPEL,10000.0,15,0,0,COMPENSAÇÃO
18027,2024-07-19 08:10:24,30,Desconhecido,11117567,COPEL,13000.0,15,0,0,COMPENSAÇÃO
18026,2024-07-18 16:14:00,30,Desconhecido,107884216,COPEL,40000.0,15,0,0,COMPENSAÇÃO
18025,2024-07-18 13:17:17,30,Desconhecido,3014072060,CEMIG,40000.0,15,0,0,COMPENSAÇÃO
18024,2024-07-18 13:03:25,30,Desconhecido,3013239495,CEMIG,10000.0,15,0,0,COMPENSAÇÃO
18023,2024-07-18 11:33:07,30,Desconhecido,3011170812,CEMIG,18000.0,14,0,0,COMPENSAÇÃO
18022,2024-07-18 11:18:22,30,Desconhecido,3011123939,CEMIG,7000.0,26,0,0,FATURAMENTO
18021,2024-07-18 11:14:01,30,Desconhecido,3011123051,CEMIG,4500.0,40,0,0,FATURAMENTO
18196,2024-07-18 10:56:05,30,Desconhecido,3011066470,CEMIG,10000.0,19,0,1,COMPENSAÇÃO
18019,2024-07-18 10:16:05,30,Desconhecido,3010064779,CEMIG,1500.0,15,0,0,CONSUMO
18018,2024-07-18 00:00:00,30,Desconhecido,430480042,LIGHT,3512154.0,11,0,0,FATURAMENTO
18017,2024-07-17 11:16:48,30,Desconhecido,3007468543,CEMIG,3000.0,15,0,0,COMPENSAÇÃO
18016,2024-07-17 11:09:18,217,Desconhecido,3007392071,CEMIG,10000.0,53,0,0,COMPENSAÇÃO
18015,2024-07-17 11:04:51,30,Desconhecido,3007296631,CEMIG,10000.0,9,0,0,COMPENSAÇÃO
18014,2024-07-17 10:59:12,30,Desconhecido,3007254176,CEMIG,30000.0,10,0,0,COMPENSAÇÃO
16624,2024-07-17 10:46:30,442,Desconhecido,3007088492,CEMIG,10000.0,16,0,0,COMPENSAÇÃO
18012,2024-07-16 16:26:14,30,Desconhecido,3006629146,CEMIG,12000.0,14,0,0,COMPENSAÇÃO
18011,2024-07-16 16:22:04,30,Desconhecido,3006466286,CEMIG,9000.0,15,0,0,COMPENSAÇÃO
18010,2024-07-16 16:15:32,30,Desconhecido,3006446404,CEMIG,5000.0,14,0,0,COMPENSAÇÃO
18009,2024-07-16 16:04:42,30,Desconhecido,3006339271,CEMIG,3000.0,8,0,0,COMPENSAÇÃO
18008,2024-07-15 11:16:09,30,Desconhecido,3006235871,CEMIG,6500.0,8,0,0,COMPENSAÇÃO
16736,2024-07-15 11:00:19,452,Desconhecido,3006119018,CEMIG,12000.0,18,0,0,COMPENSAÇÃO
18006,2024-07-15 10:52:55,30,Desconhecido,3006101108,CEMIG,11000.0,13,0,0,COMPENSAÇÃO
18005,2024-07-15 10:45:53,30,Desconhecido,3006100974,CEMIG,20000.0,13,0,0,COMPENSAÇÃO
18004,2024-07-15 10:39:35,30,Desconhecido,3006100971,CEMIG,7000.0,14,0,0,COMPENSAÇÃO
16901,2024-07-15 10:36:51,450,Desconhecido,3006100960,CEMIG,3000.0,19,0,0,COMPENSAÇÃO
18002,2024-07-15 10:32:57,30,Desconhecido,3006076376,CEMIG,5000.0,8,0,0,COMPENSAÇÃO
18001,2024-07-10 16:17:09,30,Desconhecido,3006076327,CEMIG,50000.0,16,0,0,COMPENSAÇÃO
18000,2024-07-10 15:36:07,30,Desconhecido,3006026846,CEMIG,4000.0,13,0,0,COMPENSAÇÃO
17999,2024-07-10 15:30:33,30,Desconhecido,3006026835,CEMIG,4000.0,8,0,0,COMPENSAÇÃO
17998,2024-07-10 15:19:53,30,Desconhecido,3006026809,CEMIG,8000.0,12,0,0,COMPENSAÇÃO
17997,2024-07-10 12:03:41,30,Desconhecido,3006026807,CEMIG,9000.0,41,0,0,COMPENSAÇÃO
17996,2024-07-10 11:58:23,30,Desconhecido,3005991696,CEMIG,5000.0,8,0,0,COMPENSAÇÃO
17995,2024-07-10 11:51:15,30,Desconhecido,3005991650,CEMIG,7000.0,16,0,0,COMPENSAÇÃO
17994,2024-07-10 11:48:05,30,Desconhecido,3005991646,CEMIG,4000.0,8,0,0,COMPENSAÇÃO
17993,2024-07-04 15:03:34,30,Desconhecido,3005919643,CEMIG,3000.0,16,0,0,COMPENSAÇÃO
17992,2024-07-04 14:57:20,30,Desconhecido,3005919623,CEMIG,26000.0,16,0,0,COMPENSAÇÃO
17991,2024-07-04 14:52:16,30,Desconhecido,3005890022,CEMIG,10000.0,26,0,0,COMPENSAÇÃO
17990,2024-07-04 14:43:57,30,Desconhecido,3005889923,CEMIG,17000.0,11,0,0,COMPENSAÇÃO
17989,2024-07-04 14:40:22,30,Desconhecido,3005889903,CEMIG,5000.0,16,0,0,COMPENSAÇÃO
17988,2024-07-04 14:35:36,30,Desconhecido,3005867339,CEMIG,9000.0,16,0,0,COMPENSAÇÃO
17987,2024-07-04 14:29:12,30,Desconhecido,3005824221,CEMIG,45000.0,16,0,0,COMPENSAÇÃO
17986,2024-07-03 16:42:24,205,Desconhecido,3005797205,CEMIG,10000.0,27,0,0,COMPENSAÇÃO
17985,2024-07-03 16:36:32,30,Desconhecido,3005775493,CEMIG,5000.0,7,0,0,COMPENSAÇÃO
17984,2024-07-03 16:34:05,30,Desconhecido,3005775492,CEMIG,9000.0,8,0,0,COMPENSAÇÃO
17983,2024-07-03 16:20:14,30,Desconhecido,3005682976,CEMIG,16000.0,16,0,0,COMPENSAÇÃO
17982,2024-07-03 13:58:19,30,Desconhecido,3005682743,CEMIG,3000.0,16,0,0,COMPENSAÇÃO
17981,2024-07-03 13:53:08,30,Desconhecido,3005656652,CEMIG,9000.0,16,0,0,COMPENSAÇÃO
18227,2024-07-03 13:49:23,453,Desconhecido,3005630923,CEMIG,7000.0,17,0,0,COMPENSAÇÃO
17979,2024-07-03 13:43:18,30,Desconhecido,3005602991,CEMIG,8000.0,16,0,0,COMPENSAÇÃO
17978,2024-07-03 13:35:32,30,Desconhecido,3005553897,CEMIG,10000.0,26,0,0,COMPENSAÇÃO
17977,2024-07-03 13:31:53,30,Desconhecido,3005508741,CEMIG,10000.0,17,0,0,COMPENSAÇÃO
17976,2024-07-03 13:25:16,30,Desconhecido,3005482521,CEMIG,20000.0,8,0,0,COMPENSAÇÃO
17975,2024-07-03 13:09:31,30,Desconhecido,3005482482,CEMIG,5000.0,34,0,0,COMPENSAÇÃO
17974,2024-07-03 13:03:35,30,Desconhecido,3003262467,CEMIG,23000.0,14,0,0,FATURAMENTO
17973,2024-07-02 11:34:09,30,Desconhecido,3005456003,CEMIG,13000.0,8,0,0,COMPENSAÇÃO
18177,2024-07-02 11:29:38,170,Desconhecido,3005455979,CEMIG,3000.0,29,0,0,COMPENSAÇÃO
17971,2024-07-02 11:24:20,30,Desconhecido,3005430807,CEMIG,3000.0,30,0,0,COMPENSAÇÃO
18167,2024-07-02 11:19:07,30,Desconhecido,3005404202,CEMIG,6000.0,64,0,0,FATURAMENTO
17969,2024-07-01 15:54:26,30,Desconhecido,3004902148,CEMIG,12000.0,6,0,0,COMPENSAÇÃO
17968,2024-07-01 15:44:18,30,Desconhecido,3004887868,CEMIG,6000.0,19,0,0,FATURAMENTO
17967,2024-07-01 14:37:28,30,Desconhecido,3004865572,CEMIG,30000.0,28,0,0,COMPENSAÇÃO
17966,2024-07-01 14:17:41,30,Desconhecido,3004788456,CEMIG,40000.0,6,0,0,FATURAMENTO
17965,2024-07-01 13:50:23,165,Desconhecido,3004604518,CEMIG,30000.0,26,0,0,CONSUMO
17964,2024-07-01 13:36:48,30,Desconhecido,3004471159,CEMIG,13000.0,13,0,0,COMPENSAÇÃO
17963,2024-07-01 13:33:04,30,Desconhecido,3004471130,CEMIG,6000.0,37,0,0,COMPENSAÇÃO
17962,2024-07-01 13:25:46,30,Desconhecido,3004280788,CEMIG,10000.0,12,0,0,FATURAMENTO
17961,2024-07-01 10:58:30,30,Desconhecido,3003779591,CEMIG,20000.0,12,0,0,COMPENSAÇÃO
17960,2024-06-28 00:00:00,30,Desconhecido,5262956,ENEL RIO,0.0,8,0,0,DÚVIDA
17959,2024-06-26 13:32:00,30,Desconhecido,3003706822,CEMIG,10000.0,12,0,0,COMPENSAÇÃO
17958,2024-06-26 13:06:21,30,Desconhecido,3003465792,CEMIG,6000.0,8,0,0,LEITURA
17957,2024-06-26 09:18:28,30,Desconhecido,3003289312,CEMIG,4000.0,9,0,0,COMPENSAÇÃO
17956,2024-06-25 10:00:37,30,Desconhecido,3003286887,CEMIG,120000.0,13,0,0,CONSUMO
17955,2024-06-25 09:47:03,30,Desconhecido,3003286785,CEMIG,13000.0,5,0,0,COMPENSAÇÃO
17954,2024-06-25 09:41:15,30,Desconhecido,3003285406,CEMIG,3000.0,15,0,0,FATURAMENTO
17953,2024-06-21 14:45:27,30,Desconhecido,3003282900,CEMIG,30000.0,13,0,0,COMPENSAÇÃO
17952,2024-06-21 10:05:36,30,Desconhecido,3003281409,CEMIG,16000.0,11,0,0,COMPENSAÇÃO
17951,2024-06-20 13:45:54,30,Desconhecido,3003280829,CEMIG,120000.0,16,0,0,COMPENSAÇÃO
17950,2024-06-20 13:36:40,30,Desconhecido,3003274791,CEMIG,12000.0,15,0,0,FATURAMENTO
17949,2024-06-20 13:28:02,30,Desconhecido,3003272354,CEMIG,100000.0,16,0,0,COMPENSAÇÃO
17948,2024-06-20 13:23:40,30,Desconhecido,3003271658,CEMIG,5000.0,12,0,0,COMPENSAÇÃO
17947,2024-06-20 12:15:16,30,Desconhecido,3003265550,CEMIG,21000.0,16,0,0,COMPENSAÇÃO
17946,2024-06-19 00:00:00,30,Desconhecido,57439958,ENEL SP,10000.0,28,0,0,FATURAMENTO
17945,2024-06-18 14:42:57,30,Desconhecido,40538623,CELESC,3000.0,7,0,0,COMPENSAÇÃO
17944,2024-06-18 14:02:09,30,Desconhecido,27336507,CELESC,300.0,7,0,0,LEITURA
17943,2024-06-18 13:51:11,30,Desconhecido,27264590,CELESC,3000.0,7,0,0,COMPENSAÇÃO
17942,2024-06-18 13:47:34,30,Desconhecido,26562082,CELESC,300.0,7,0,0,LEITURA
17941,2024-06-18 09:47:05,30,Desconhecido,10379096,AMAZONAS,8000.0,7,0,0,LEITURA
17940,2024-06-18 09:40:58,30,Desconhecido,7892705,AMAZONAS,2000.0,6,0,0,COMPENSAÇÃO
17939,2024-06-12 12:30:07,30,Desconhecido,4994973,AMAZONAS,2000.0,8,0,0,LEITURA
17938,2024-06-12 12:23:22,30,Desconhecido,4812360,AMAZONAS,3000.0,6,0,0,FATURAMENTO
17937,2024-06-12 12:21:04,30,Desconhecido,4823028,AMAZONAS,30000.0,6,0,0,FATURAMENTO
17935,2024-06-12 00:00:00,30,Desconhecido,172014,EDP SP,0.0,6,0,0,PID
17936,2024-06-12 00:00:00,30,Desconhecido,2024167797,CPFL PAULISTA,0.0,9,0,0,PID
17934,2024-06-11 15:38:04,399,Desconhecido,35528559,CPFL PAULISTA,40000.0,12,0,0,CONSUMO
17933,2024-06-11 15:07:34,560,Desconhecido,27845281,CPFL PAULISTA,15000.0,25,2,0,COMPENSAÇÃO
17932,2024-06-11 09:59:33,30,Desconhecido,27760154,CPFL PAULISTA,40000.0,8,0,0,DÚVIDA
17931,2024-06-10 14:01:40,598,Desconhecido,37387464,CPFL PAULISTA,4000.0,19,0,0,COMPENSAÇÃO
17930,2024-06-07 17:04:30,30,Desconhecido,104096292,COPEL,6000.0,13,0,1,COMPENSAÇÃO
17929,2024-06-07 17:02:09,30,Desconhecido,94952779,COPEL,3000.0,12,0,0,COMPENSAÇÃO
17928,2024-06-07 16:58:34,273,Desconhecido,104472278,COPEL,4000.0,29,0,0,COMPENSAÇÃO
17927,2024-06-07 16:56:32,30,Desconhecido,105030910,COPEL,6000.0,12,0,0,COMPENSAÇÃO
17926,2024-06-07 16:48:11,273,Desconhecido,103901272,COPEL,3000.0,30,0,0,COMPENSAÇÃO
17925,2024-06-07 15:37:31,273,Desconhecido,93827580,COPEL,5000.0,35,0,0,COMPENSAÇÃO
17924,2024-06-07 15:26:45,30,Desconhecido,101460090,COPEL,7000.0,14,0,0,COMPENSAÇÃO
17923,2024-06-06 15:33:03,274,Desconhecido,101460449,COPEL,40000.0,28,0,0,COMPENSAÇÃO
17922,2024-06-06 15:16:01,30,Desconhecido,101412193,COPEL,10000.0,14,0,0,COMPENSAÇÃO
17921,2024-06-06 15:04:09,274,Desconhecido,99984105,COPEL,8000.0,24,0,0,COMPENSAÇÃO
17920,2024-06-06 15:00:36,274,Desconhecido,99376989,COPEL,5000.0,21,0,0,COMPENSAÇÃO
17919,2024-06-06 14:55:36,274,Desconhecido,99085992,COPEL,2000.0,29,0,0,COMPENSAÇÃO
17918,2024-06-06 14:36:30,274,Desconhecido,98377442,COPEL,5500.0,35,0,0,COMPENSAÇÃO
17917,2024-06-06 08:44:13,30,Desconhecido,95861360,COPEL,2500.0,13,0,0,COMPENSAÇÃO
17916,2024-06-06 08:42:20,274,Desconhecido,95760555,COPEL,2000.0,36,0,0,COMPENSAÇÃO
17915,2024-06-06 08:36:01,30,Desconhecido,95467238,COPEL,5000.0,14,0,0,COMPENSAÇÃO
17914,2024-06-06 08:24:01,274,Desconhecido,95328173,COPEL,5000.0,26,0,0,COMPENSAÇÃO
17913,2024-06-06 08:17:09,274,Desconhecido,95314873,COPEL,11000.0,29,0,0,COMPENSAÇÃO
17912,2024-06-06 08:15:02,274,Desconhecido,95247513,COPEL,2500.0,29,0,0,COMPENSAÇÃO
17911,2024-06-06 08:08:51,274,Desconhecido,95178813,COPEL,4000.0,29,0,0,COMPENSAÇÃO
17910,2024-06-06 08:07:52,274,Desconhecido,95178694,COPEL,4000.0,25,0,0,COMPENSAÇÃO
17909,2024-06-04 17:03:43,276,Desconhecido,95116559,COPEL,20000.0,24,0,0,COMPENSAÇÃO
17908,2024-06-04 16:34:16,276,Desconhecido,94538581,COPEL,2000.0,20,0,0,COMPENSAÇÃO
17907,2024-06-04 16:29:01,276,Desconhecido,93968264,COPEL,3000.0,30,0,0,COMPENSAÇÃO
17906,2024-06-04 16:23:12,276,Desconhecido,93911432,COPEL,7000.0,31,0,0,COMPENSAÇÃO
17905,2024-06-04 16:16:14,30,Desconhecido,93814445,COPEL,10000.0,13,0,0,COMPENSAÇÃO
17904,2024-06-04 16:13:47,276,Desconhecido,93659652,COPEL,2000.0,22,0,0,COMPENSAÇÃO
17903,2024-06-04 16:12:26,276,Desconhecido,93656882,COPEL,2000.0,31,0,0,COMPENSAÇÃO
17902,2024-06-04 16:10:42,276,Desconhecido,93617666,COPEL,4000.0,27,0,0,COMPENSAÇÃO
17901,2024-06-03 17:08:31,277,Desconhecido,93562101,COPEL,5000.0,22,0,0,COMPENSAÇÃO
17900,2024-06-03 16:45:41,277,Desconhecido,91919711,COPEL,6000.0,32,0,0,COMPENSAÇÃO
17899,2024-06-03 16:41:24,277,Desconhecido,91820588,COPEL,22000.0,36,0,0,COMPENSAÇÃO
17898,2024-06-03 16:39:44,277,Desconhecido,91769183,COPEL,5000.0,22,0,0,COMPENSAÇÃO
17897,2024-06-03 16:36:31,30,Desconhecido,91769140,COPEL,5000.0,14,0,0,COMPENSAÇÃO
17896,2024-06-03 16:34:04,277,Desconhecido,91677033,COPEL,4000.0,33,0,0,COMPENSAÇÃO
17895,2024-06-03 16:32:57,277,Desconhecido,91669065,COPEL,4000.0,23,0,0,COMPENSAÇÃO
17894,2024-06-03 16:21:14,277,Desconhecido,90763718,COPEL,3000.0,49,0,0,COMPENSAÇÃO
17893,2024-06-03 16:19:30,277,Desconhecido,90717309,COPEL,3000.0,27,0,0,COMPENSAÇÃO
17892,2024-06-03 16:10:58,277,Desconhecido,90570910,COPEL,8000.0,27,0,0,COMPENSAÇÃO
17891,2024-06-03 16:01:20,30,Desconhecido,90570782,COPEL,5000.0,13,0,0,COMPENSAÇÃO
17890,2024-06-03 15:03:33,277,Desconhecido,90569563,COPEL,4000.0,23,0,0,COMPENSAÇÃO
17889,2024-06-03 14:59:11,277,Desconhecido,90569504,COPEL,6000.0,23,0,0,COMPENSAÇÃO
17888,2024-06-03 14:55:38,30,Desconhecido,90569431,COPEL,3000.0,15,0,0,COMPENSAÇÃO
17887,2024-06-03 14:52:34,277,Desconhecido,90506065,COPEL,10000.0,27,0,0,COMPENSAÇÃO
17886,2024-06-03 14:48:09,277,Desconhecido,90435613,COPEL,4000.0,22,0,0,COMPENSAÇÃO
17885,2024-06-03 14:43:34,277,Desconhecido,90103491,COPEL,5000.0,27,0,0,COMPENSAÇÃO
17884,2024-06-03 14:17:11,277,Desconhecido,87952700,COPEL,4000.0,23,0,0,COMPENSAÇÃO
17883,2024-06-03 14:07:56,30,Desconhecido,87133849,COPEL,0.0,14,0,0,COMPENSAÇÃO
17882,2024-06-03 13:53:41,277,Desconhecido,85404454,COPEL,2500.0,26,0,0,COMPENSAÇÃO
17881,2024-06-03 13:49:33,277,Desconhecido,82217831,COPEL,9000.0,23,0,0,COMPENSAÇÃO
17880,2024-06-03 13:46:56,30,Desconhecido,80161537,COPEL,2000.0,16,0,0,COMPENSAÇÃO
17879,2024-06-03 13:44:37,277,Desconhecido,78618550,COPEL,5000.0,22,0,0,COMPENSAÇÃO
17878,2024-06-03 11:54:01,277,Desconhecido,73682381,COPEL,5000.0,32,0,0,COMPENSAÇÃO
17877,2024-06-03 11:43:44,277,Desconhecido,72351187,COPEL,18000.0,33,0,0,COMPENSAÇÃO
17876,2024-06-03 11:41:28,277,Desconhecido,72351080,COPEL,15000.0,33,0,0,COMPENSAÇÃO
17875,2024-06-03 11:38:54,277,Desconhecido,72111879,COPEL,7000.0,28,0,0,COMPENSAÇÃO
17874,2024-06-03 11:35:05,277,Desconhecido,70519994,COPEL,7000.0,22,0,0,COMPENSAÇÃO
17873,2024-06-03 11:24:58,277,Desconhecido,64318672,COPEL,3000.0,35,0,0,COMPENSAÇÃO
17872,2024-06-03 11:14:43,277,Desconhecido,64034020,COPEL,4000.0,22,0,0,COMPENSAÇÃO
17871,2024-05-28 11:16:12,30,Desconhecido,63147025,COPEL,3000.0,15,0,0,COMPENSAÇÃO
17870,2024-05-28 11:11:04,30,Desconhecido,62748300,COPEL,7000.0,15,0,0,COMPENSAÇÃO
17869,2024-05-28 10:57:35,30,Desconhecido,45283850,COPEL,10000.0,15,0,0,COMPENSAÇÃO
17868,2024-05-28 10:50:58,30,Desconhecido,45235694,COPEL,2000.0,15,0,0,COMPENSAÇÃO
17867,2024-05-28 10:48:33,30,Desconhecido,41153235,COPEL,12000.0,15,0,0,COMPENSAÇÃO
17866,2024-05-28 10:40:35,30,Desconhecido,39351190,COPEL,3000.0,15,0,0,COMPENSAÇÃO
17865,2024-05-28 10:37:52,30,Desconhecido,39027163,COPEL,3000.0,15,0,0,COMPENSAÇÃO
17864,2024-05-28 10:33:22,30,Desconhecido,38846179,COPEL,6000.0,15,0,0,COMPENSAÇÃO
17863,2024-05-28 10:21:40,30,Desconhecido,37792580,COPEL,3000.0,15,0,0,COMPENSAÇÃO
17862,2024-05-24 00:00:00,30,Desconhecido,106976591,SABESP SAO PAULO,0.0,6,0,0,DÚVIDA
17861,2024-05-20 15:42:32,30,Desconhecido,37529684,COPEL,3000.0,15,0,0,COMPENSAÇÃO
17860,2024-05-20 14:43:40,30,Desconhecido,37496964,COPEL,4000.0,15,0,0,COMPENSAÇÃO
17859,2024-05-20 14:09:38,30,Desconhecido,37308033,COPEL,8000.0,15,0,0,COMPENSAÇÃO
17858,2024-05-20 13:57:59,30,Desconhecido,36985910,COPEL,15000.0,15,0,0,COMPENSAÇÃO
17857,2024-05-20 12:10:04,30,Desconhecido,35436557,COPEL,16000.0,15,0,0,COMPENSAÇÃO
17856,2024-05-20 11:58:39,30,Desconhecido,35436522,COPEL,100000.0,15,0,0,COMPENSAÇÃO
17855,2024-05-20 11:55:11,30,Desconhecido,34757317,COPEL,9000.0,15,0,0,COMPENSAÇÃO
17854,2024-05-20 11:49:29,30,Desconhecido,29792231,COPEL,2000.0,15,0,0,COMPENSAÇÃO
17853,2024-05-20 11:38:26,30,Desconhecido,94626065,COPEL,20000.0,15,0,0,CONSUMO
17852,2024-05-20 11:20:44,30,Desconhecido,92478638,COPEL,22000.0,15,0,0,COMPENSAÇÃO
17851,2024-05-20 11:08:21,30,Desconhecido,78367190,COPEL,20000.0,15,0,0,COMPENSAÇÃO
17850,2024-05-20 11:06:38,30,Desconhecido,78384362,COPEL,20000.0,15,0,0,COMPENSAÇÃO
17849,2024-05-20 10:51:12,30,Desconhecido,75370395,COPEL,50000.0,15,0,0,COMPENSAÇÃO
17848,2024-05-16 16:58:32,30,Desconhecido,75367335,COPEL,18000.0,15,0,0,COMPENSAÇÃO
17847,2024-05-16 10:47:12,30,Desconhecido,78313457,COPEL,20000.0,15,0,0,COMPENSAÇÃO
17846,2024-05-16 10:35:15,30,Desconhecido,75368706,COPEL,7000.0,15,0,0,COMPENSAÇÃO
17845,2024-05-16 10:05:06,30,Desconhecido,74725521,COPEL,10000.0,15,0,0,COMPENSAÇÃO
17844,2024-05-16 09:52:34,30,Desconhecido,74008528,COPEL,15000.0,15,0,0,COMPENSAÇÃO
17843,2024-05-16 09:45:34,30,Desconhecido,74281500,COPEL,100000.0,15,0,0,COMPENSAÇÃO
17842,2024-05-16 09:34:04,30,Desconhecido,77026489,COPEL,10000.0,15,0,0,COMPENSAÇÃO
17841,2024-05-16 09:24:33,30,Desconhecido,78337070,COPEL,5000.0,15,0,0,COMPENSAÇÃO
17840,2024-05-15 16:44:09,30,Desconhecido,75486474,COPEL,10000.0,15,0,0,COMPENSAÇÃO
17839,2024-05-15 16:36:40,30,Desconhecido,78365961,COPEL,40000.0,15,0,0,COMPENSAÇÃO
17838,2024-05-15 16:27:34,30,Desconhecido,75370123,COPEL,45000.0,15,0,0,COMPENSAÇÃO
17837,2024-05-15 16:23:05,30,Desconhecido,78161568,COPEL,20000.0,15,0,0,COMPENSAÇÃO
17836,2024-05-15 16:18:47,30,Desconhecido,75358816,COPEL,70000.0,15,0,0,COMPENSAÇÃO
17835,2024-05-15 16:04:46,30,Desconhecido,78100577,COPEL,35000.0,15,0,0,COMPENSAÇÃO
17834,2024-05-15 15:57:57,30,Desconhecido,78162459,COPEL,10000.0,15,0,0,COMPENSAÇÃO
17833,2024-05-15 10:19:05,30,Desconhecido,78319080,COPEL,60000.0,15,0,0,COMPENSAÇÃO
17832,2024-05-15 10:06:18,30,Desconhecido,78361427,COPEL,12000.0,15,0,0,COMPENSAÇÃO
17831,2024-05-14 16:46:27,30,Desconhecido,75343509,COPEL,20000.0,15,0,0,COMPENSAÇÃO
17830,2024-05-14 16:42:09,30,Desconhecido,78318521,COPEL,40000.0,15,0,0,COMPENSAÇÃO
17829,2024-05-14 16:30:18,30,Desconhecido,78161304,COPEL,20000.0,15,0,0,COMPENSAÇÃO
17828,2024-05-14 16:18:38,30,Desconhecido,57443203,COPEL,0.0,16,0,0,COMPENSAÇÃO
17827,2024-05-14 15:37:32,30,Desconhecido,40923916,COPEL,40000.0,14,0,0,COMPENSAÇÃO
